iter	Passed	Remaining
1414	64565	163581
1415	64611	163537
1416	64675	163536
1417	64720	163490
1418	64765	163443
1419	64810	163395
1420	64858	163355
1421	64904	163310
1422	64949	163263
1423	64994	163217
1424	65039	163169
1425	65085	163124
1426	65130	163077
1427	65176	163031
1428	65221	162984
1429	65270	162949
1430	65316	162902
1431	65361	162855
1432	65407	162811
1433	65454	162768
1434	65499	162722
1435	65544	162674
1436	65588	162625
1437	65635	162582
1438	65682	162539
1439	65727	162493
1440	65773	162448
1441	65818	162402
1442	65865	162358
1443	65912	162315
1444	65957	162269
1445	66002	162222
1446	66050	162182
1447	66096	162138
1448	66141	162090
1449	66187	162044
1450	66231	161996
1451	66279	161955
1452	66324	161908
1453	66345	161803
1454	66389	161753
1455	66436	161711
1456	66483	161667
1457	66528	161620
1458	66573	161574
1459	66618	161527
1460	66665	161483
1461	66709	161435
1462	66755	161391
1463	66800	161343
1464	66846	161298
1465	66890	161250
1466	66936	161204
1467	66981	161157
1468	67027	161113
1469	67074	161070
1470	67118	161021
1471	67163	160973
1472	67208	160926
1473	67256	160886
1474	67292	160817
1475	67337	160770
1476	67395	160753
1477	67450	160730
1478	67503	160701
1479	67551	160662
1480	67597	160618
1481	67647	160582
1482	67694	160539
1483	67745	160506
1484	67781	160439
1485	67826	160391
1486	67873	160349
1487	67920	160308
1488	67965	160260
1489	68011	160215
1490	68059	160175
1491	68105	160129
1492	68149	160080
1493	68195	160035
1494	68241	159990
1495	68287	159945
1496	68332	159898
1497	68378	159853
1498	68425	159812
1499	68472	159768
1500	68517	159721
1501	68562	159674
1502	68607	159627
1503	68653	159583
1504	68699	159538
1505	68744	159491
1506	68789	159443
1507	68837	159403
1508	68882	159357
1509	68928	159310
1510	68973	159263
1511	69017	159215
1512	69065	159174
1513	69110	159127
1514	69157	159084
1515	69202	159038
1516	69250	158998
1517	69295	158950
1518	69341	158905
1519	69386	158858
1520	69432	158812
1521	69477	158767
1522	69522	158719
1523	69557	158649
1524	69602	158602
1525	69650	158562
1526	69696	158516
1527	69740	158468
1528	69786	158422
1529	69832	158378
1530	69878	158332
1531	69923	158286
1532	69969	158241
1533	70015	158195
1534	70061	158151
1535	70097	158084
1536	70141	158035
1537	70188	157991
1538	70234	157948
1539	70279	157900
1540	70323	157852
1541	70368	157803
1542	70415	157761
1543	70462	157719
1544	70508	157674
1545	70552	157625
1546	70597	157577
1547	70643	157533
1548	70689	157487
1549	70734	157441
1550	70780	157397
1551	70828	157355
1552	70872	157307
1553	70897	157216
1554	70941	157166
1555	70968	157078
1556	71013	157031
1557	71059	156988
1558	71104	156940
1559	71149	156894
1560	71195	156849
1561	71243	156809
1562	71289	156764
1563	71335	156718
1564	71381	156673
1565	71425	156625
1566	71471	156579
1567	71515	156531
1568	71560	156484
1569	71606	156439
1570	71653	156396
1571	71698	156349
1572	71744	156304
1573	71789	156257
1574	71835	156213
1575	71881	156168
1576	71926	156122
1577	71972	156076
1578	72019	156035
1579	72064	155988
1580	72110	155941
1581	72155	155895
1582	72200	155849
1583	72246	155805
1584	72290	155755
1585	72335	155708
1586	72381	155662
1587	72428	155620
1588	72474	155575
1589	72519	155529
1590	72564	155481
1591	72610	155436
1592	72655	155391
1593	72701	155344
1594	72745	155296
1595	72790	155250
1596	72837	155207
1597	72882	155161
1598	72927	155114
1599	72973	155067
1600	73019	155024
1601	73065	154978
1602	73110	154933
1603	73155	154886
1604	73181	154797
1605	73220	154738
1606	73265	154691
1607	73311	154646
1608	73357	154601
1609	73402	154555
1610	73433	154478
1611	73477	154430
1612	73522	154384
1613	73568	154338
1614	73615	154296
1615	73661	154250
1616	73705	154202
1617	73750	154156
1618	73795	154109
1619	73842	154066
1620	73887	154019
1621	73934	153977
1622	73979	153930
1623	74012	153858
1624	74057	153812
1625	74102	153765
1626	74147	153718
1627	74192	153671
1628	74239	153628
1629	74284	153581
1630	74327	153531
1631	74372	153484
1632	74420	153443
1633	74466	153398
1634	74511	153351
1635	74557	153307
1636	74602	153261
1637	74649	153218
1638	74694	153170
1639	74741	153128
1640	74786	153081
1641	74833	153039
1642	74878	152992
1643	74922	152943
1644	74967	152896
1645	75012	152851
1646	75058	152806
1647	75102	152757
1648	75147	152709
1649	75193	152666
1650	75239	152621
1651	75284	152574
1652	75329	152528
1653	75374	152481
1654	75420	152436
1655	75465	152388
1656	75509	152340
1657	75554	152294
1658	75601	152251
1659	75647	152205
1660	75691	152157
